lan,lac,year,s,ss,emissions
Rotherham,E08000018,2045,Transport,Road Transport (Minor roads),218.2524627
Sheffield,E08000019,2045,Transport,Road Transport (Minor roads),376.7183002
Barnsley,E08000016,2046,Transport,Road Transport (Minor roads),192.4582165
Doncaster,E08000017,2046,Transport,Road Transport (Minor roads),270.9313622
Rotherham,E08000018,2046,Transport,Road Transport (Minor roads),218.2524627
Sheffield,E08000019,2046,Transport,Road Transport (Minor roads),376.7183002
Barnsley,E08000016,2047,Transport,Road Transport (Minor roads),192.4582165
Doncaster,E08000017,2047,Transport,Road Transport (Minor roads),270.9313622
Rotherham,E08000018,2047,Transport,Road Transport (Minor roads),218.2524627
Sheffield,E08000019,2047,Transport,Road Transport (Minor roads),376.7183002
Barnsley,E08000016,2048,Transport,Road Transport (Minor roads),192.4582165
Doncaster,E08000017,2048,Transport,Road Transport (Minor roads),270.9313622
Rotherham,E08000018,2048,Transport,Road Transport (Minor roads),218.2524627
Sheffield,E08000019,2048,Transport,Road Transport (Minor roads),376.7183002
Barnsley,E08000016,2049,Transport,Road Transport (Minor roads),192.4582165
Doncaster,E08000017,2049,Transport,Road Transport (Minor roads),270.9313622
Rotherham,E08000018,2049,Transport,Road Transport (Minor roads),218.2524627
Sheffield,E08000019,2049,Transport,Road Transport (Minor roads),376.7183002
Barnsley,E08000016,2050,Transport,Road Transport (Minor roads),192.4582165
Doncaster,E08000017,2050,Transport,Road Transport (Minor roads),270.9313622
Rotherham,E08000018,2050,Transport,Road Transport (Minor roads),218.2524627
Sheffield,E08000019,2050,Transport,Road Transport (Minor roads),376.7183002
Barnsley,E08000016,2020,Transport,Diesel Railways,4.616347635
Doncaster,E08000017,2020,Transport,Diesel Railways,24.60259893
Rotherham,E08000018,2020,Transport,Diesel Railways,11.03228083
Sheffield,E08000019,2020,Transport,Diesel Railways,7.36511325
Barnsley,E08000016,2021,Transport,Diesel Railways,4.616347635
Doncaster,E08000017,2021,Transport,Diesel Railways,24.60259893
Rotherham,E08000018,2021,Transport,Diesel Railways,11.03228083
Sheffield,E08000019,2021,Transport,Diesel Railways,7.36511325
Barnsley,E08000016,2022,Transport,Diesel Railways,4.616347635
Doncaster,E08000017,2022,Transport,Diesel Railways,24.60259893
Rotherham,E08000018,2022,Transport,Diesel Railways,11.03228083
Sheffield,E08000019,2022,Transport,Diesel Railways,7.36511325
Barnsley,E08000016,2023,Transport,Diesel Railways,4.616347635
Doncaster,E08000017,2023,Transport,Diesel Railways,24.60259893
Rotherham,E08000018,2023,Transport,Diesel Railways,11.03228083
Sheffield,E08000019,2023,Transport,Diesel Railways,7.36511325
Barnsley,E08000016,2024,Transport,Diesel Railways,4.616347635
Doncaster,E08000017,2024,Transport,Diesel Railways,24.60259893
Rotherham,E08000018,2024,Transport,Diesel Railways,11.03228083
Sheffield,E08000019,2024,Transport,Diesel Railways,7.36511325
Barnsley,E08000016,2025,Transport,Diesel Railways,4.616347635
Doncaster,E08000017,2025,Transport,Diesel Railways,24.60259893
Rotherham,E08000018,2025,Transport,Diesel Railways,11.03228083
Sheffield,E08000019,2025,Transport,Diesel Railways,7.36511325
Barnsley,E08000016,2026,Transport,Diesel Railways,4.616347635
Doncaster,E08000017,2026,Transport,Diesel Railways,24.60259893
Rotherham,E08000018,2026,Transport,Diesel Railways,11.03228083
Sheffield,E08000019,2026,Transport,Diesel Railways,7.36511325
Barnsley,E08000016,2027,Transport,Diesel Railways,4.616347635
Doncaster,E08000017,2027,Transport,Diesel Railways,24.60259893
Rotherham,E08000018,2027,Transport,Diesel Railways,11.03228083
Sheffield,E08000019,2027,Transport,Diesel Railways,7.36511325
Barnsley,E08000016,2028,Transport,Diesel Railways,4.616347635
Doncaster,E08000017,2028,Transport,Diesel Railways,24.60259893
Rotherham,E08000018,2028,Transport,Diesel Railways,11.03228083
Sheffield,E08000019,2028,Transport,Diesel Railways,7.36511325
Barnsley,E08000016,2029,Transport,Diesel Railways,4.616347635
Doncaster,E08000017,2029,Transport,Diesel Railways,24.60259893
Rotherham,E08000018,2029,Transport,Diesel Railways,11.03228083
Sheffield,E08000019,2029,Transport,Diesel Railways,7.36511325
Barnsley,E08000016,2030,Transport,Diesel Railways,4.616347635
Doncaster,E08000017,2030,Transport,Diesel Railways,24.60259893
Rotherham,E08000018,2030,Transport,Diesel Railways,11.03228083
Sheffield,E08000019,2030,Transport,Diesel Railways,7.36511325
Barnsley,E08000016,2031,Transport,Diesel Railways,4.616347635
Doncaster,E08000017,2031,Transport,Diesel Railways,24.60259893
Rotherham,E08000018,2031,Transport,Diesel Railways,11.03228083
Sheffield,E08000019,2031,Transport,Diesel Railways,7.36511325
Barnsley,E08000016,2032,Transport,Diesel Railways,4.616347635
Doncaster,E08000017,2032,Transport,Diesel Railways,24.60259893
Rotherham,E08000018,2032,Transport,Diesel Railways,11.03228083
Sheffield,E08000019,2032,Transport,Diesel Railways,7.36511325
Barnsley,E08000016,2033,Transport,Diesel Railways,4.616347635
Doncaster,E08000017,2033,Transport,Diesel Railways,24.60259893
Rotherham,E08000018,2033,Transport,Diesel Railways,11.03228083
Sheffield,E08000019,2033,Transport,Diesel Railways,7.36511325
Barnsley,E08000016,2034,Transport,Diesel Railways,4.616347635
Doncaster,E08000017,2034,Transport,Diesel Railways,24.60259893
Rotherham,E08000018,2034,Transport,Diesel Railways,11.03228083
Sheffield,E08000019,2034,Transport,Diesel Railways,7.36511325
Barnsley,E08000016,2035,Transport,Diesel Railways,4.616347635
Doncaster,E08000017,2035,Transport,Diesel Railways,24.60259893
Rotherham,E08000018,2035,Transport,Diesel Railways,11.03228083
Sheffield,E08000019,2035,Transport,Diesel Railways,7.36511325
Barnsley,E08000016,2036,Transport,Diesel Railways,4.616347635
Doncaster,E08000017,2036,Transport,Diesel Railways,24.60259893
Rotherham,E08000018,2036,Transport,Diesel Railways,11.03228083
Sheffield,E08000019,2036,Transport,Diesel Railways,7.36511325
Barnsley,E08000016,2037,Transport,Diesel Railways,4.616347635
Doncaster,E08000017,2037,Transport,Diesel Railways,24.60259893
Rotherham,E08000018,2037,Transport,Diesel Railways,11.03228083
Sheffield,E08000019,2037,Transport,Diesel Railways,7.36511325
Barnsley,E08000016,2038,Transport,Diesel Railways,4.616347635
Doncaster,E08000017,2038,Transport,Diesel Railways,24.60259893
Rotherham,E08000018,2038,Transport,Diesel Railways,11.03228083
Sheffield,E08000019,2038,Transport,Diesel Railways,7.36511325
Barnsley,E08000016,2039,Transport,Diesel Railways,4.616347635
Doncaster,E08000017,2039,Transport,Diesel Railways,24.60259893
Rotherham,E08000018,2039,Transport,Diesel Railways,11.03228083
Sheffield,E08000019,2039,Transport,Diesel Railways,7.36511325
Barnsley,E08000016,2040,Transport,Diesel Railways,4.616347635
Doncaster,E08000017,2040,Transport,Diesel Railways,24.60259893
Rotherham,E08000018,2040,Transport,Diesel Railways,11.03228083
Sheffield,E08000019,2040,Transport,Diesel Railways,7.36511325
Barnsley,E08000016,2041,Transport,Diesel Railways,4.616347635
Doncaster,E08000017,2041,Transport,Diesel Railways,24.60259893
Rotherham,E08000018,2041,Transport,Diesel Railways,11.03228083
Sheffield,E08000019,2041,Transport,Diesel Railways,7.36511325
Barnsley,E08000016,2042,Transport,Diesel Railways,4.616347635
Doncaster,E08000017,2042,Transport,Diesel Railways,24.60259893
Rotherham,E08000018,2042,Transport,Diesel Railways,11.03228083
Sheffield,E08000019,2042,Transport,Diesel Railways,7.36511325
Barnsley,E08000016,2043,Transport,Diesel Railways,4.616347635
Doncaster,E08000017,2043,Transport,Diesel Railways,24.60259893
Rotherham,E08000018,2043,Transport,Diesel Railways,11.03228083
Sheffield,E08000019,2043,Transport,Diesel Railways,7.36511325
Barnsley,E08000016,2044,Transport,Diesel Railways,4.616347635
Doncaster,E08000017,2044,Transport,Diesel Railways,24.60259893
Rotherham,E08000018,2044,Transport,Diesel Railways,11.03228083
Sheffield,E08000019,2044,Transport,Diesel Railways,7.36511325
Barnsley,E08000016,2045,Transport,Diesel Railways,4.616347635
Doncaster,E08000017,2045,Transport,Diesel Railways,24.60259893
Rotherham,E08000018,2045,Transport,Diesel Railways,11.03228083
Sheffield,E08000019,2045,Transport,Diesel Railways,7.36511325
Barnsley,E08000016,2046,Transport,Diesel Railways,4.616347635
Doncaster,E08000017,2046,Transport,Diesel Railways,24.60259893
Rotherham,E08000018,2046,Transport,Diesel Railways,11.03228083
Sheffield,E08000019,2046,Transport,Diesel Railways,7.36511325
Barnsley,E08000016,2047,Transport,Diesel Railways,4.616347635
Doncaster,E08000017,2047,Transport,Diesel Railways,24.60259893
Rotherham,E08000018,2047,Transport,Diesel Railways,11.03228083
Sheffield,E08000019,2047,Transport,Diesel Railways,7.36511325
Barnsley,E08000016,2048,Transport,Diesel Railways,4.616347635
Doncaster,E08000017,2048,Transport,Diesel Railways,24.60259893
Rotherham,E08000018,2048,Transport,Diesel Railways,11.03228083
Sheffield,E08000019,2048,Transport,Diesel Railways,7.36511325
Barnsley,E08000016,2049,Transport,Diesel Railways,4.616347635
Doncaster,E08000017,2049,Transport,Diesel Railways,24.60259893
Rotherham,E08000018,2049,Transport,Diesel Railways,11.03228083
Sheffield,E08000019,2049,Transport,Diesel Railways,7.36511325
Barnsley,E08000016,2050,Transport,Diesel Railways,4.616347635
Doncaster,E08000017,2050,Transport,Diesel Railways,24.60259893
Rotherham,E08000018,2050,Transport,Diesel Railways,11.03228083
Sheffield,E08000019,2050,Transport,Diesel Railways,7.36511325
Barnsley,E08000016,2020,Transport,Transport Other,2.344951089
Doncaster,E08000017,2020,Transport,Transport Other,17.41138781
Rotherham,E08000018,2020,Transport,Transport Other,6.050957005
Sheffield,E08000019,2020,Transport,Transport Other,4.247716403
Barnsley,E08000016,2021,Transport,Transport Other,2.344951089
Doncaster,E08000017,2021,Transport,Transport Other,17.41138781
Rotherham,E08000018,2021,Transport,Transport Other,6.050957005
Sheffield,E08000019,2021,Transport,Transport Other,4.247716403
Barnsley,E08000016,2022,Transport,Transport Other,2.344951089
Doncaster,E08000017,2022,Transport,Transport Other,17.41138781
Rotherham,E08000018,2022,Transport,Transport Other,6.050957005
Sheffield,E08000019,2022,Transport,Transport Other,4.247716403
Barnsley,E08000016,2023,Transport,Transport Other,2.344951089
Doncaster,E08000017,2023,Transport,Transport Other,17.41138781
Rotherham,E08000018,2023,Transport,Transport Other,6.050957005
Sheffield,E08000019,2023,Transport,Transport Other,4.247716403
Barnsley,E08000016,2024,Transport,Transport Other,2.344951089
Doncaster,E08000017,2024,Transport,Transport Other,17.41138781
Rotherham,E08000018,2024,Transport,Transport Other,6.050957005
Sheffield,E08000019,2024,Transport,Transport Other,4.247716403
Barnsley,E08000016,2025,Transport,Transport Other,2.344951089
Doncaster,E08000017,2025,Transport,Transport Other,17.41138781
Rotherham,E08000018,2025,Transport,Transport Other,6.050957005
Sheffield,E08000019,2025,Transport,Transport Other,4.247716403
Barnsley,E08000016,2026,Transport,Transport Other,2.344951089
Doncaster,E08000017,2026,Transport,Transport Other,17.41138781
Rotherham,E08000018,2026,Transport,Transport Other,6.050957005
Sheffield,E08000019,2026,Transport,Transport Other,4.247716403
Barnsley,E08000016,2027,Transport,Transport Other,2.344951089
Doncaster,E08000017,2027,Transport,Transport Other,17.41138781
Rotherham,E08000018,2027,Transport,Transport Other,6.050957005
Sheffield,E08000019,2027,Transport,Transport Other,4.247716403
Barnsley,E08000016,2028,Transport,Transport Other,2.344951089
Doncaster,E08000017,2028,Transport,Transport Other,17.41138781
Rotherham,E08000018,2028,Transport,Transport Other,6.050957005
Sheffield,E08000019,2028,Transport,Transport Other,4.247716403
Barnsley,E08000016,2029,Transport,Transport Other,2.344951089
Doncaster,E08000017,2029,Transport,Transport Other,17.41138781
Rotherham,E08000018,2029,Transport,Transport Other,6.050957005
Sheffield,E08000019,2029,Transport,Transport Other,4.247716403
Barnsley,E08000016,2030,Transport,Transport Other,2.344951089
Doncaster,E08000017,2030,Transport,Transport Other,17.41138781
Rotherham,E08000018,2030,Transport,Transport Other,6.050957005
Sheffield,E08000019,2030,Transport,Transport Other,4.247716403
Barnsley,E08000016,2031,Transport,Transport Other,2.344951089
Doncaster,E08000017,2031,Transport,Transport Other,17.41138781
Rotherham,E08000018,2031,Transport,Transport Other,6.050957005
Sheffield,E08000019,2031,Transport,Transport Other,4.247716403
Barnsley,E08000016,2032,Transport,Transport Other,2.344951089
Doncaster,E08000017,2032,Transport,Transport Other,17.41138781
Rotherham,E08000018,2032,Transport,Transport Other,6.050957005
Sheffield,E08000019,2032,Transport,Transport Other,4.247716403
Barnsley,E08000016,2033,Transport,Transport Other,2.344951089
Doncaster,E08000017,2033,Transport,Transport Other,17.41138781
Rotherham,E08000018,2033,Transport,Transport Other,6.050957005
Sheffield,E08000019,2033,Transport,Transport Other,4.247716403
Barnsley,E08000016,2034,Transport,Transport Other,2.344951089
Doncaster,E08000017,2034,Transport,Transport Other,17.41138781
Rotherham,E08000018,2034,Transport,Transport Other,6.050957005
Sheffield,E08000019,2034,Transport,Transport Other,4.247716403
Barnsley,E08000016,2035,Transport,Transport Other,2.344951089
Doncaster,E08000017,2035,Transport,Transport Other,17.41138781
Rotherham,E08000018,2035,Transport,Transport Other,6.050957005
Sheffield,E08000019,2035,Transport,Transport Other,4.247716403
Barnsley,E08000016,2036,Transport,Transport Other,2.344951089
Doncaster,E08000017,2036,Transport,Transport Other,17.41138781
Rotherham,E08000018,2036,Transport,Transport Other,6.050957005
Sheffield,E08000019,2036,Transport,Transport Other,4.247716403
Barnsley,E08000016,2037,Transport,Transport Other,2.344951089
Doncaster,E08000017,2037,Transport,Transport Other,17.41138781
Rotherham,E08000018,2037,Transport,Transport Other,6.050957005
Sheffield,E08000019,2037,Transport,Transport Other,4.247716403
Barnsley,E08000016,2038,Transport,Transport Other,2.344951089
Doncaster,E08000017,2038,Transport,Transport Other,17.41138781
Rotherham,E08000018,2038,Transport,Transport Other,6.050957005
Sheffield,E08000019,2038,Transport,Transport Other,4.247716403
Barnsley,E08000016,2039,Transport,Transport Other,2.344951089
Doncaster,E08000017,2039,Transport,Transport Other,17.41138781
Rotherham,E08000018,2039,Transport,Transport Other,6.050957005
Sheffield,E08000019,2039,Transport,Transport Other,4.247716403
Barnsley,E08000016,2040,Transport,Transport Other,2.344951089
Doncaster,E08000017,2040,Transport,Transport Other,17.41138781
Rotherham,E08000018,2040,Transport,Transport Other,6.050957005
Sheffield,E08000019,2040,Transport,Transport Other,4.247716403
Barnsley,E08000016,2041,Transport,Transport Other,2.344951089
Doncaster,E08000017,2041,Transport,Transport Other,17.41138781
Rotherham,E08000018,2041,Transport,Transport Other,6.050957005
Sheffield,E08000019,2041,Transport,Transport Other,4.247716403
Barnsley,E08000016,2042,Transport,Transport Other,2.344951089
Doncaster,E08000017,2042,Transport,Transport Other,17.41138781
Rotherham,E08000018,2042,Transport,Transport Other,6.050957005
Sheffield,E08000019,2042,Transport,Transport Other,4.247716403
Barnsley,E08000016,2043,Transport,Transport Other,2.344951089
Doncaster,E08000017,2043,Transport,Transport Other,17.41138781
Rotherham,E08000018,2043,Transport,Transport Other,6.050957005
Sheffield,E08000019,2043,Transport,Transport Other,4.247716403
Barnsley,E08000016,2044,Transport,Transport Other,2.344951089
Doncaster,E08000017,2044,Transport,Transport Other,17.41138781
Rotherham,E08000018,2044,Transport,Transport Other,6.050957005
Sheffield,E08000019,2044,Transport,Transport Other,4.247716403
Barnsley,E08000016,2045,Transport,Transport Other,2.344951089
Doncaster,E08000017,2045,Transport,Transport Other,17.41138781
